plant_id,bus_id,Pg,Qg,Qmax,Qmin,Vg,mBase,status,Pmax,Pmin,Pc1,Pc2,Qc1min,Qc1max,Qc2min,Qc2max,ramp_agc,ramp_10,ramp_30,ramp_q,apf,mu_Pmax,mu_Pmin,mu_Qmax,mu_Qmin,type,interconnect,GenFuelCost,GenIOB,GenIOC,GenIOD
29,887,3.42,-0.17,1.32,-0.17,1.038,4.11,1,3.419,0.0,0,0,0,0,0,0,0,0,0.0,0,3.425,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
30,887,3.42,-0.17,1.32,-0.17,1.038,4.11,1,3.419,0.0,0,0,0,0,0,0,0,0,0.0,0,3.425,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
31,891,4.49,-0.65,0.96,-0.65,1.009,5.4,1,13.545,0.0,0,0,0,0,0,0,0,0,0.0,0,4.5,0,0,0,0,wind,Eastern,0.0,0.0,0.0,0.0
32,895,41.95,8.95,8.95,-6.05,1.0435,50.4,1,126.422,0.0,0,0,0,0,0,0,0,0,0.0,0,42.0,0,0,0,0,wind,Eastern,0.0,0.0,0.0,0.0
33,899,19.08,7.33,7.33,-0.94,1.043,22.92,1,19.065,0.0,0,0,0,0,0,0,0,0,0.0,0,19.1,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
34,900,0.0,0.0,7.33,-0.94,1.04,22.92,0,19.065,0.0,0,0,0,0,0,0,0,0,0.0,0,19.1,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
35,900,19.08,-0.94,7.33,-0.94,1.04,22.92,1,19.065,0.0,0,0,0,0,0,0,0,0,0.0,0,19.1,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
36,900,19.08,-0.94,7.33,-0.94,1.04,22.92,1,19.065,0.0,0,0,0,0,0,0,0,0,0.0,0,19.1,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
37,905,2.22,-0.11,0.85,-0.11,1.0425,2.67,1,2.221,0.0,0,0,0,0,0,0,0,0,0.0,0,2.225,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
38,905,2.22,-0.11,0.85,-0.11,1.0425,2.67,1,2.221,0.0,0,0,0,0,0,0,0,0,0.0,0,2.225,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
39,906,2.22,-0.11,0.85,-0.11,1.016,2.67,1,2.221,0.0,0,0,0,0,0,0,0,0,0.0,0,2.225,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
40,906,2.22,-0.11,0.85,-0.11,1.016,2.67,1,2.221,0.0,0,0,0,0,0,0,0,0,0.0,0,2.225,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
41,909,2.0,-0.1,0.77,-0.1,1.038,2.4,1,1.996,0.0,0,0,0,0,0,0,0,0,0.0,0,2.0,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
42,909,2.0,-0.1,0.77,-0.1,1.038,2.4,1,1.996,0.0,0,0,0,0,0,0,0,0,0.0,0,2.0,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
43,912,0.0,0.0,0.81,-0.1,1.045,2.52,0,2.096,0.0,0,0,0,0,0,0,0,0,0.0,0,2.1,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
44,912,2.1,0.81,0.81,-0.1,1.045,2.52,1,2.096,0.0,0,0,0,0,0,0,0,0,0.0,0,2.1,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
45,915,1.46,-0.07,0.56,-0.07,1.04,1.76,1,1.464,0.0,0,0,0,0,0,0,0,0,0.0,0,1.4667,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
46,916,1.46,-0.07,0.56,-0.07,1.04,1.76,1,1.464,0.0,0,0,0,0,0,0,0,0,0.0,0,1.4667,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
47,918,0.0,0.0,0.56,-0.07,1.0405,1.76,0,1.464,0.0,0,0,0,0,0,0,0,0,0.0,0,1.4667,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
48,918,1.46,-0.07,0.56,-0.07,1.0405,1.76,1,1.464,0.0,0,0,0,0,0,0,0,0,0.0,0,1.4667,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
49,919,0.0,0.0,0.56,-0.07,1.04,1.76,0,1.464,0.0,0,0,0,0,0,0,0,0,0.0,0,1.4667,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
50,920,1.46,-0.07,0.56,-0.07,1.0405,1.76,1,1.464,0.0,0,0,0,0,0,0,0,0,0.0,0,1.4667,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
51,924,0.0,0.0,1.15,-0.15,1.04,3.6,0,2.995,0.0,0,0,0,0,0,0,0,0,0.0,0,3.0,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
52,929,7.41,-0.36,2.85,-0.36,1.0105,8.9,1,7.403,0.0,0,0,0,0,0,0,0,0,0.0,0,7.4167,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
53,930,7.41,-0.36,2.85,-0.36,1.0105,8.9,1,7.403,0.0,0,0,0,0,0,0,0,0,0.0,0,7.4167,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
54,930,7.41,-0.36,2.85,-0.36,1.0105,8.9,1,7.403,0.0,0,0,0,0,0,0,0,0,0.0,0,7.4167,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
55,931,7.41,2.33,2.85,-0.36,1.009,8.9,1,7.403,0.0,0,0,0,0,0,0,0,0,0.0,0,7.4167,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
56,931,7.41,2.33,2.85,-0.36,1.009,8.9,1,7.403,0.0,0,0,0,0,0,0,0,0,0.0,0,7.4167,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
57,932,7.41,2.85,2.85,-0.36,1.009,8.9,1,7.403,0.0,0,0,0,0,0,0,0,0,0.0,0,7.4167,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
58,935,3.0,-0.15,1.15,-0.15,1.04,3.6,1,2.995,0.0,0,0,0,0,0,0,0,0,0.0,0,3.0,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
59,936,3.0,-0.15,1.15,-0.15,1.04,3.6,1,2.995,0.0,0,0,0,0,0,0,0,0,0.0,0,3.0,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
60,939,3.0,-0.15,1.15,-0.15,1.04,3.6,1,2.995,0.0,0,0,0,0,0,0,0,0,0.0,0,3.0,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
61,940,3.0,-0.15,1.15,-0.15,1.04,3.6,1,2.995,0.0,0,0,0,0,0,0,0,0,0.0,0,3.0,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
62,944,1.0,0.38,0.38,-0.05,1.04,1.2,1,0.998,0.0,0,0,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
63,946,0.0,0.0,10.78,-7.29,1.04,60.72,0,152.308,0.0,0,0,0,0,0,0,0,0,0.0,0,50.6,0,0,0,0,wind,Eastern,0.0,0.0,0.0,0.0
64,950,0.52,-0.03,0.2,-0.03,1.04,0.62,1,0.516,0.0,0,0,0,0,0,0,0,0,0.0,0,0.5167,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
65,950,0.52,-0.03,0.2,-0.03,1.04,0.62,1,0.516,0.0,0,0,0,0,0,0,0,0,0.0,0,0.5167,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
66,950,0.0,0.0,0.2,-0.03,1.04,0.62,0,0.516,0.0,0,0,0,0,0,0,0,0,0.0,0,0.5167,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
67,950,0.52,-0.03,0.2,-0.03,1.04,0.62,1,0.516,0.0,0,0,0,0,0,0,0,0,0.0,0,0.5167,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
68,950,0.52,-0.03,0.2,-0.03,1.04,0.62,1,0.516,0.0,0,0,0,0,0,0,0,0,0.0,0,0.5167,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
69,950,0.0,0.0,0.2,-0.03,1.04,0.62,0,0.516,0.0,0,0,0,0,0,0,0,0,0.0,0,0.5167,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
70,953,19.98,-2.88,4.26,-2.88,1.0425,24.0,1,60.201,0.0,0,0,0,0,0,0,0,0,0.0,0,20.0,0,0,0,0,wind,Eastern,0.0,0.0,0.0,0.0
71,962,17.48,6.88,8.16,-2.14,1.039,21.0,1,17.118,0.0,0,0,0,0,0,0,0,0,0.0,0,17.5,0,0,0,0,dfo,Eastern,9.863,8.01688,0.00677,0.0
72,962,17.48,6.88,8.16,-2.14,1.039,21.0,1,17.118,0.0,0,0,0,0,0,0,0,0,0.0,0,17.5,0,0,0,0,dfo,Eastern,9.863,8.01688,0.005823,0.0
73,965,1.53,-0.08,0.59,-0.08,1.04,1.84,1,1.531,0.0,0,0,0,0,0,0,0,0,0.0,0,1.5333,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
74,965,0.0,0.0,0.59,-0.08,1.04,1.84,0,1.531,0.0,0,0,0,0,0,0,0,0,0.0,0,1.5333,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
75,965,1.53,-0.08,0.59,-0.08,1.04,1.84,1,1.531,0.0,0,0,0,0,0,0,0,0,0.0,0,1.5333,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
76,965,1.53,-0.08,0.59,-0.08,1.04,1.84,1,1.531,0.0,0,0,0,0,0,0,0,0,0.0,0,1.5333,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
77,965,0.0,0.0,0.59,-0.08,1.04,1.84,0,1.531,0.0,0,0,0,0,0,0,0,0,0.0,0,1.5333,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
78,965,0.0,0.0,0.59,-0.08,1.04,1.84,0,1.531,0.0,0,0,0,0,0,0,0,0,0.0,0,1.5333,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
79,968,6.69,-0.33,2.57,-0.33,1.04,8.04,1,6.688,0.0,0,0,0,0,0,0,0,0,0.0,0,6.7,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
80,973,0.0,0.0,1.86,-0.24,1.04,5.8,0,4.825,0.0,0,0,0,0,0,0,0,0,0.0,0,4.8333,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
81,973,0.0,0.0,1.86,-0.24,1.04,5.8,0,4.825,0.0,0,0,0,0,0,0,0,0,0.0,0,4.8333,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
82,974,4.83,1.86,1.86,-0.24,1.0505,5.8,1,4.825,0.0,0,0,0,0,0,0,0,0,0.0,0,4.8333,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
83,974,4.83,1.86,1.86,-0.24,1.0505,5.8,1,4.825,0.0,0,0,0,0,0,0,0,0,0.0,0,4.8333,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
84,975,4.83,1.86,1.86,-0.24,1.048,5.8,1,4.825,0.0,0,0,0,0,0,0,0,0,0.0,0,4.8333,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
85,975,4.83,1.86,1.86,-0.24,1.048,5.8,1,4.825,0.0,0,0,0,0,0,0,0,0,0.0,0,4.8333,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
86,978,1.0,-0.05,0.38,-0.05,1.04,1.2,1,0.998,0.0,0,0,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
87,981,3.6,-0.18,1.38,-0.18,1.038,4.32,1,3.593,0.0,0,0,0,0,0,0,0,0,0.0,0,3.6,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
88,985,7.69,-0.38,2.96,-0.38,1.036,9.24,1,7.686,0.0,0,0,0,0,0,0,0,0,0.0,0,7.7,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
89,985,7.69,-0.38,2.96,-0.38,1.036,9.24,1,7.686,0.0,0,0,0,0,0,0,0,0,0.0,0,7.7,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
90,995,8.39,-0.41,3.23,-0.41,1.04,10.08,1,8.385,0.0,0,0,0,0,0,0,0,0,0.0,0,8.4,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
91,996,8.39,-0.41,3.23,-0.41,1.04,10.08,1,8.385,0.0,0,0,0,0,0,0,0,0,0.0,0,8.4,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
92,1008,23.97,-1.18,9.22,-1.18,1.04,28.8,1,23.956,0.0,0,0,0,0,0,0,0,0,0.0,0,24.0,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
93,1008,23.97,-1.18,9.22,-1.18,1.04,28.8,1,23.956,0.0,0,0,0,0,0,0,0,0,0.0,0,24.0,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
94,1009,23.97,9.22,9.22,-1.18,1.046,28.8,1,23.956,0.0,0,0,0,0,0,0,0,0,0.0,0,24.0,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
95,1013,0.6,0.23,0.23,-0.03,1.04,0.72,1,0.599,0.0,0,0,0,0,0,0,0,0,0.0,0,0.6,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
96,1013,0.0,0.0,0.23,-0.03,1.04,0.72,0,0.599,0.0,0,0,0,0,0,0,0,0,0.0,0,0.6,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
97,1014,0.6,0.23,0.23,-0.03,1.04,0.72,1,0.599,0.0,0,0,0,0,0,0,0,0,0.0,0,0.6,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
98,1017,2.0,-0.24,0.93,-0.24,1.04,2.4,1,1.956,0.0,0,0,0,0,0,0,0,0,0.0,0,2.0,0,0,0,0,dfo,Eastern,9.863,8.01688,0.00665,0.0
99,1018,2.0,-0.24,0.93,-0.24,1.04,2.4,1,1.956,0.0,0,0,0,0,0,0,0,0,0.0,0,2.0,0,0,0,0,dfo,Eastern,9.863,8.01688,0.007195,0.0
100,1018,2.0,-0.24,0.93,-0.24,1.04,2.4,1,1.956,0.0,0,0,0,0,0,0,0,0,0.0,0,2.0,0,0,0,0,dfo,Eastern,9.863,8.01688,0.008025,0.0
101,1023,183.18,-16.77,93.35,-20.36,1.0445,220.08,1,173.969,0.0,0,0,0,0,0,0,0,0,0.0,0,183.4,0,0,0,0,ng,Eastern,3.426,4.81689,0.005798,0.0
102,1024,183.18,-16.77,93.35,-20.36,1.0447,220.08,1,173.969,0.0,0,0,0,0,0,0,0,0,0.0,0,183.4,0,0,0,0,ng,Eastern,3.27,4.81689,0.006067,0.0
103,1025,0.0,0.0,93.35,-20.36,1.047,220.08,0,173.969,0.0,0,0,0,0,0,0,0,0,0.0,0,183.4,0,0,0,0,ng,Eastern,3.811,4.81689,0.007383,0.0
104,1030,5.24,-0.19,2.02,-0.26,1.0445,6.3,1,5.24,0.0,0,0,0,0,0,0,0,0,0.0,0,5.25,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
105,1030,0.0,0.0,2.02,-0.26,1.0445,6.3,0,5.24,0.0,0,0,0,0,0,0,0,0,0.0,0,5.25,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
106,1034,3.6,-0.18,1.38,-0.18,1.0435,4.32,1,3.593,0.0,0,0,0,0,0,0,0,0,0.0,0,3.6,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
107,1037,22.97,8.83,8.83,-1.13,1.046,27.6,1,22.958,0.0,0,0,0,0,0,0,0,0,0.0,0,23.0,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
108,1038,22.97,8.83,8.83,-1.13,1.0435,27.6,1,22.958,0.0,0,0,0,0,0,0,0,0,0.0,0,23.0,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
109,1038,22.97,8.83,8.83,-1.13,1.0435,27.6,1,22.958,0.0,0,0,0,0,0,0,0,0,0.0,0,23.0,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
110,1038,22.97,8.83,8.83,-1.13,1.0435,27.6,1,22.958,0.0,0,0,0,0,0,0,0,0,0.0,0,23.0,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
111,1038,22.97,8.83,8.83,-1.13,1.0435,27.6,1,22.958,0.0,0,0,0,0,0,0,0,0,0.0,0,23.0,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
112,1038,0.0,0.0,8.83,-1.13,1.0435,27.6,0,22.958,0.0,0,0,0,0,0,0,0,0,0.0,0,23.0,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
113,1044,0.0,0.0,27.74,-6.05,1.045,65.4,0,51.698,0.0,0,0,0,0,0,0,0,0,0.0,0,54.5,0,0,0,0,ng,Eastern,3.657,4.64417,0.004992,0.0
114,1044,54.44,20.3,27.74,-6.05,1.045,65.4,1,51.698,0.0,0,0,0,0,0,0,0,0,0.0,0,54.5,0,0,0,0,ng,Eastern,3.223,4.64417,0.003241,0.0
115,1044,54.44,20.3,27.74,-6.05,1.045,65.4,1,51.698,0.0,0,0,0,0,0,0,0,0,0.0,0,54.5,0,0,0,0,ng,Eastern,3.29,4.64417,0.004992,0.0
116,1050,25.47,5.43,5.43,-3.67,1.04,30.6,1,76.756,0.0,0,0,0,0,0,0,0,0,0.0,0,25.5,0,0,0,0,wind,Eastern,0.0,0.0,0.0,0.0
117,1054,1.5,-0.07,0.58,-0.07,1.01,1.8,1,1.497,0.0,0,0,0,0,0,0,0,0,0.0,0,1.5,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
118,1057,12.49,-1.53,5.82,-1.53,1.016,15.0,1,12.227,0.0,0,0,0,0,0,0,0,0,0.0,0,12.5,0,0,0,0,dfo,Eastern,9.863,8.01688,0.005179,0.0
119,1059,0.0,0.0,0.5,-0.06,1.04,1.56,0,1.298,0.0,0,0,0,0,0,0,0,0,0.0,0,1.3,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
120,1059,0.0,0.0,0.5,-0.06,1.04,1.56,0,1.298,0.0,0,0,0,0,0,0,0,0,0.0,0,1.3,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
121,1060,0.0,0.0,0.5,-0.06,1.046,1.56,0,1.298,0.0,0,0,0,0,0,0,0,0,0.0,0,1.3,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
122,1060,1.3,0.5,0.5,0.5,1.0458,1.56,1,1.298,0.0,0,0,0,0,0,0,0,0,0.0,0,1.3,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
123,1060,0.0,0.0,0.5,-0.06,1.046,1.56,0,1.298,0.0,0,0,0,0,0,0,0,0,0.0,0,1.3,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
124,1060,1.3,0.5,0.5,0.5,1.0458,1.56,1,1.298,0.0,0,0,0,0,0,0,0,0,0.0,0,1.3,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
125,1064,0.0,0.0,0.96,-0.65,1.04,5.4,0,13.545,0.0,0,0,0,0,0,0,0,0,0.0,0,4.5,0,0,0,0,wind,Eastern,0.0,0.0,0.0,0.0
126,1067,0.28,-0.01,0.11,-0.01,1.04,0.34,1,0.279,0.0,0,0,0,0,0,0,0,0,0.0,0,0.28,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
127,1068,0.28,-0.01,0.11,-0.01,1.04,0.34,1,0.279,0.0,0,0,0,0,0,0,0,0,0.0,0,0.28,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
128,1070,0.28,-0.01,0.11,-0.01,1.024,0.34,1,0.279,0.0,0,0,0,0,0,0,0,0,0.0,0,0.28,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
129,1070,0.0,0.0,0.11,-0.01,1.024,0.34,0,0.279,0.0,0,0,0,0,0,0,0,0,0.0,0,0.28,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
130,1071,0.28,-0.0,0.11,-0.01,1.016,0.34,1,0.279,0.0,0,0,0,0,0,0,0,0,0.0,0,0.28,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
131,1074,2.0,-0.24,0.93,-0.24,1.04,2.4,1,1.956,0.0,0,0,0,0,0,0,0,0,0.0,0,2.0,0,0,0,0,dfo,Eastern,9.863,8.01688,0.007827,0.0
132,1076,5.09,1.96,1.96,-0.25,1.038,6.12,1,5.091,0.0,0,0,0,0,0,0,0,0,0.0,0,5.1,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
133,1077,5.09,-0.25,1.96,-0.25,1.0385,6.12,1,5.091,0.0,0,0,0,0,0,0,0,0,0.0,0,5.1,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
134,1080,3.08,1.18,1.18,-0.15,1.048,3.7,1,3.078,0.0,0,0,0,0,0,0,0,0,0.0,0,3.0833,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
135,1081,3.08,1.18,1.18,-0.15,1.0485,3.7,1,3.078,0.0,0,0,0,0,0,0,0,0,0.0,0,3.0833,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
136,1082,3.08,1.18,1.18,-0.15,1.0465,3.7,1,3.078,0.0,0,0,0,0,0,0,0,0,0.0,0,3.0833,0,0,0,0,hydro,Eastern,0.0,0.0,0.0,0.0
