plant_id,type,startup,shutdown,n,c2,c1,c0,interconnect
107,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
108,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
109,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
110,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
111,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
112,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
113,2,0.0,0.0,3,0.019,16.986,646.69,Eastern
114,2,0.0,0.0,3,0.0105,14.966,646.69,Eastern
115,2,0.0,0.0,3,0.0169,15.279,646.69,Eastern
116,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
117,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
118,2,0.0,0.0,3,0.0521,79.07,231.17,Eastern
119,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
120,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
121,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
122,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
123,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
124,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
125,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
126,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
127,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
128,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
129,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
130,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
131,2,0.0,0.0,3,0.0787,79.07,230.9,Eastern
132,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
133,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
134,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
135,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
136,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
137,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
138,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
139,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
140,2,0.0,0.0,3,0.0767,79.07,230.9,Eastern
141,2,0.0,0.0,3,0.046,79.07,230.9,Eastern
142,2,0.0,0.0,3,0.0613,79.07,230.9,Eastern
143,2,0.0,0.0,3,0.0603,79.07,230.9,Eastern
144,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
145,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
146,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
147,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
148,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
149,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
150,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
151,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
152,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
153,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
154,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
155,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
156,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
157,2,0.0,0.0,3,0.0746,79.07,230.9,Eastern
158,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
159,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
160,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
161,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
162,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
163,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
164,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
165,2,0.0,0.0,3,0.029,24.254,0.0,Eastern
166,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
167,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
168,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
169,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
170,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
171,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
172,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
173,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
174,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
175,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
176,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
177,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
178,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
179,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
180,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
181,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
182,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
183,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
184,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
185,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
186,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
187,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
188,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
189,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
190,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
191,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
192,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
193,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
194,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
195,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
196,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
197,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
198,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
199,2,0.0,0.0,3,0.0232,14.68,836.6,Eastern
200,2,0.0,0.0,3,0.0232,16.06,836.6,Eastern
201,2,0.0,0.0,3,0.0264,17.167,836.6,Eastern
202,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
203,2,0.0,0.0,3,0.0116,12.945,622.08,Eastern
204,2,0.0,0.0,3,0.0148,15.569,622.08,Eastern
205,2,0.0,0.0,3,0.0158,17.521,622.08,Eastern
206,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
207,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
208,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
209,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
210,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
211,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
212,2,0.0,0.0,3,0.0859,79.07,230.97,Eastern
213,2,0.0,0.0,3,0.0746,79.07,230.97,Eastern
214,2,0.0,0.0,3,0.0644,79.07,230.97,Eastern
215,2,0.0,0.0,3,0.0562,79.07,230.97,Eastern
216,2,0.0,0.0,3,0.0665,79.07,230.97,Eastern
217,2,0.0,0.0,3,0.0654,79.07,230.97,Eastern
218,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
219,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
220,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
221,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
222,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
223,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
224,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
225,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
226,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
227,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
228,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
229,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
230,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
231,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
232,2,0.0,0.0,3,1.0636,79.07,261.04,Eastern
233,2,0.0,0.0,3,0.05,28.413,931.26,Eastern
234,2,0.0,0.0,3,0.057,26.961,931.26,Eastern
235,2,0.0,0.0,3,0.043,33.497,237.33,Eastern
236,2,0.0,0.0,3,0.032,29.699,237.33,Eastern
237,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
238,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
239,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
240,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
241,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
242,2,0.0,0.0,3,0.3959,79.07,49.49,Eastern
243,2,0.0,0.0,3,0.2146,79.07,49.49,Eastern
244,2,0.0,0.0,3,0.3196,79.07,49.49,Eastern
245,2,0.0,0.0,3,0.2003,79.07,49.48,Eastern
246,2,0.0,0.0,3,0.3196,79.07,49.48,Eastern
247,2,0.0,0.0,3,0.3768,79.07,49.48,Eastern
248,2,0.0,0.0,3,0.3005,79.07,49.48,Eastern
249,2,0.0,0.0,3,0.3196,79.07,49.48,Eastern
250,2,0.0,0.0,3,0.248,79.07,49.48,Eastern
251,2,0.0,0.0,3,0.0093,15.771,787.09,Eastern
252,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
253,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
254,2,0.0,0.0,3,0.0162,16.252,1289.15,Eastern
255,2,0.0,0.0,3,0.0162,16.675,1289.15,Eastern
256,2,0.0,0.0,3,0.0208,17.475,1289.15,Eastern
257,2,0.0,0.0,3,0.002,8.0,1039.21,Eastern
258,2,0.0,0.0,3,0.3434,79.07,49.58,Eastern
259,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
260,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
261,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
262,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
263,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
264,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
265,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
266,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
267,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
268,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
269,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
270,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
271,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
272,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
273,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
274,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
275,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
276,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
277,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
278,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
279,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
280,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
281,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
282,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
283,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
284,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
285,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
286,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
287,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
288,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
289,2,0.0,0.0,3,0.3243,79.07,49.48,Eastern
290,2,0.0,0.0,3,0.2003,79.07,49.48,Eastern
291,2,0.0,0.0,3,0.3768,79.07,49.58,Eastern
292,2,0.0,0.0,3,0.4245,79.07,49.58,Eastern
293,2,0.0,0.0,3,0.3816,79.07,49.48,Eastern
294,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
295,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
296,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
297,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
298,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
299,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
300,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
301,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
302,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
303,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
304,2,0.0,0.0,3,0.3768,79.07,49.58,Eastern
305,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
306,2,0.0,0.0,3,0.3339,79.07,49.49,Eastern
307,2,0.0,0.0,3,0.3768,79.07,49.49,Eastern
308,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
309,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
310,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
311,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
312,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
313,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
314,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
315,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
316,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
317,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
318,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
319,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
320,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
321,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
322,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
323,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
324,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
325,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
326,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
327,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
328,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
329,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
330,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
331,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
332,2,0.0,0.0,3,0.2623,79.07,49.6,Eastern
333,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
334,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
335,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
336,2,0.0,0.0,3,0.0178,14.232,1169.63,Eastern
337,2,0.0,0.0,3,0.0162,15.249,1169.63,Eastern
338,2,0.0,0.0,3,0.0185,15.432,1169.63,Eastern
339,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
340,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
341,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
342,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
343,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
344,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
345,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
346,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
347,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
348,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
349,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
350,2,0.0,0.0,3,0.0766,79.07,231.6,Eastern
351,2,0.0,0.0,3,0.0633,79.07,231.25,Eastern
352,2,0.0,0.0,3,0.0705,79.07,231.25,Eastern
353,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
354,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
355,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
356,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
357,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
358,2,0.0,0.0,3,0.0694,79.07,231.17,Eastern
359,2,0.0,0.0,3,0.0449,79.07,231.17,Eastern
360,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
361,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
362,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
363,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
364,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
365,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
366,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
367,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
368,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
369,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
370,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
371,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
372,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
373,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
374,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
375,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
376,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
377,2,0.0,0.0,3,0.049,79.07,231.18,Eastern
378,2,0.0,0.0,3,0.0796,79.07,231.18,Eastern
379,2,0.0,0.0,3,0.0643,79.07,231.18,Eastern
380,2,0.0,0.0,3,0.0623,79.07,231.18,Eastern
381,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
382,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
383,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
384,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
385,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
386,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
387,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
388,2,0.0,0.0,3,0.0623,79.07,231.47,Eastern
389,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
390,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
391,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
392,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
393,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
394,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
395,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
396,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
397,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
398,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
399,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
400,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
401,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
402,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
403,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
404,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
405,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
406,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
407,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
408,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
409,2,0.0,0.0,3,0.0541,79.07,231.47,Eastern
410,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
411,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
412,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
413,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
414,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
415,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
416,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
417,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
418,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
419,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
420,2,0.0,0.0,3,0.0633,79.07,231.8,Eastern
421,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
422,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
423,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
424,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
425,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
426,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
427,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
428,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
429,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
430,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
431,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
432,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
433,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
434,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
435,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
436,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
437,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
438,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
439,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
440,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
441,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
442,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
443,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
444,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
445,2,0.0,0.0,3,0.0,0.0,0.0,Eastern
446,2,0.0,0.0,3,0.0715,79.07,232.22,Eastern
